x,y,existing_z_m,design_z_m,cut_fill_m,field_zone
983.865,985.526,111.33985633571035,104.84305259163189,6.496803744078463,Heavy Cut > 2.0 m
984.865,985.526,111.38866360377551,104.89021874329646,6.498444860479054,Heavy Cut > 2.0 m
985.865,985.526,111.43772747842506,104.94625586728321,6.491471611141847,Heavy Cut > 2.0 m
986.865,985.526,111.48724275085623,105.01084291359822,6.4763998372580005,Heavy Cut > 2.0 m
987.865,985.526,111.5367580232874,105.0846058691501,6.452152154137309,Heavy Cut > 2.0 m
988.865,985.526,111.58627329571856,105.17093779031649,6.415335505402069,Heavy Cut > 2.0 m
989.865,985.526,111.63492333591932,105.27518169200465,6.359741643914674,Heavy Cut > 2.0 m
990.865,985.526,111.6809595527661,105.39868651368892,6.282273039077182,Heavy Cut > 2.0 m
991.865,985.526,111.72699576961287,105.5342729056825,6.192722863930371,Heavy Cut > 2.0 m
992.865,985.526,111.77303198645964,105.67445800555498,6.098573980904661,Heavy Cut > 2.0 m
993.865,985.526,111.66260556691512,105.82398858730373,5.838616979611388,Heavy Cut > 2.0 m
994.865,985.526,111.4456714926456,105.99435564993074,5.4513158427148625,Heavy Cut > 2.0 m
995.865,985.526,111.22873741837611,106.19260593070467,5.03613148767144,Heavy Cut > 2.0 m
996.865,985.526,111.03041193552025,106.42343344535828,4.606978490161964,Heavy Cut > 2.0 m
997.865,985.526,110.88681205499701,106.68815498212577,4.198657072871242,Heavy Cut > 2.0 m
998.865,985.526,110.48772801720389,106.97421273461545,3.5135152825884433,Heavy Cut > 2.0 m
999.865,985.526,110.07896824739802,107.25419430640683,2.824773940991193,Heavy Cut > 2.0 m
1000.865,985.526,109.5152414069092,107.50591624535758,2.0093251615516152,Heavy Cut > 2.0 m
1001.865,985.526,108.92258089769115,107.71635403411486,1.2062268635762905,Moderate Cut 1.0-2.0 m
1002.865,985.526,108.9378584228264,107.83349898424059,1.1043594385858029,Moderate Cut 1.0-2.0 m
1003.865,985.526,108.60368204002096,107.7750660953776,0.8286159446433601,Light Cut 0.3-1.0 m
1004.865,985.526,107.47151509368828,107.53120910974997,-0.0596940160616839,Trim / Balance
1005.865,985.526,106.32197599889571,107.17423927588672,-0.8522632769910103,Light Fill 0.3-1.0 m
1006.865,985.526,105.78163623911165,106.77357969942523,-0.9919434603135784,Light Fill 0.3-1.0 m
1007.865,985.526,105.03243982339106,106.36124564434377,-1.3288058209527094,Heavy Fill > 1.0 m
1008.865,985.526,104.23658921142341,105.96388022309657,-1.7272910116731595,Heavy Fill > 1.0 m
1009.865,985.526,104.0461161679552,105.606926396625,-1.5608102286697942,Heavy Fill > 1.0 m
1010.865,985.526,103.93027816010523,105.27447196613961,-1.344193806034383,Heavy Fill > 1.0 m
1011.865,985.526,103.76189291262322,104.91441683010291,-1.1525239174796837,Heavy Fill > 1.0 m
1012.865,985.526,103.42443846024904,104.49431263337624,-1.0698741731272037,Heavy Fill > 1.0 m
1013.865,985.526,103.1152360559751,104.03363458640527,-0.9183985304301672,Light Fill 0.3-1.0 m
1014.865,985.526,102.98369583465993,103.57985032542086,-0.596154490760938,Light Fill 0.3-1.0 m
1015.865,985.526,102.87406479436154,103.16671304879151,-0.2926482544299631,Trim / Balance
1016.865,985.526,102.35989484708924,102.78997168460859,-0.43007683751935133,Light Fill 0.3-1.0 m
1017.865,985.526,101.9849804650148,102.41327395701788,-0.4282934920030783,Light Fill 0.3-1.0 m
1018.865,985.526,101.58933960602275,102.01176160189391,-0.42242199587116147,Light Fill 0.3-1.0 m
1019.865,985.526,100.99060193157557,101.64210320808681,-0.6515012765112402,Light Fill 0.3-1.0 m
1020.865,985.526,100.54185768919949,101.41791082318805,-0.8760531339885631,Light Fill 0.3-1.0 m
1021.865,985.526,100.29356201690427,101.37356371159716,-1.080001694692882,Heavy Fill > 1.0 m
1022.865,985.526,100.04526634460905,101.45131867624252,-1.4060523316334752,Heavy Fill > 1.0 m
1023.865,985.526,99.88040784615444,101.59916813246534,-1.7187602863108964,Heavy Fill > 1.0 m
1024.865,985.526,99.89707831011445,101.79343399369095,-1.8963556835765019,Heavy Fill > 1.0 m
1025.865,985.526,100.0283050975087,102.01006609457423,-1.9817609970655212,Heavy Fill > 1.0 m
1026.865,985.526,100.01113382619445,102.21749350897977,-2.206359682785319,Heavy Fill > 1.0 m
1027.865,985.526,99.99396255488021,102.38328781181485,-2.38932525693464,Heavy Fill > 1.0 m
1028.865,985.526,99.99351792621196,102.4905009796521,-2.4969830534401325,Heavy Fill > 1.0 m
1029.865,985.526,100.00263687863682,102.55248751289795,-2.5498506342611336,Heavy Fill > 1.0 m
1030.865,985.526,100.01175583106172,102.58445996007634,-2.5727041290146246,Heavy Fill > 1.0 m
1031.865,985.526,100.0208747834866,102.58750804657468,-2.566633263088079,Heavy Fill > 1.0 m
1032.865,985.526,100.02999373591148,102.59327105004424,-2.563277314132762,Heavy Fill > 1.0 m
1033.865,985.526,99.995,102.65331842096299,-2.658318420962985,Heavy Fill > 1.0 m
1034.865,985.526,99.995,102.75243237587246,-2.7574323758724546,Heavy Fill > 1.0 m
1035.865,985.526,99.995,102.82575067249732,-2.8307506724973166,Heavy Fill > 1.0 m
1036.865,985.526,99.976,102.85092723658286,-2.874927236582863,Heavy Fill > 1.0 m
1037.865,985.526,100.055,102.84968471777357,-2.7946847177735634,Heavy Fill > 1.0 m
1038.865,985.526,100.055,102.84223857008934,-2.787238570089329,Heavy Fill > 1.0 m
1039.865,985.526,100.055,102.84086232196188,-2.785862321961872,Heavy Fill > 1.0 m
1040.865,985.526,100.055,102.84808768752706,-2.7930876875270485,Heavy Fill > 1.0 m
1041.865,985.526,100.055,102.85540908952089,-2.8004090895208833,Heavy Fill > 1.0 m
981.865,986.526,112.69,104.72330636435368,7.9666936356463225,Heavy Cut > 2.0 m
982.865,986.526,110.75375155189232,104.73981477613468,6.013936775757642,Heavy Cut > 2.0 m
983.865,986.526,110.9417153523539,104.76956156838747,6.172153783966422,Heavy Cut > 2.0 m
984.865,986.526,111.02508796328831,104.80985536315893,6.215232600129383,Heavy Cut > 2.0 m
985.865,986.526,111.07389523135349,104.85998127449847,6.2139139568550235,Heavy Cut > 2.0 m
986.865,986.526,111.12302034721492,104.92001266220822,6.203007685006696,Heavy Cut > 2.0 m
987.865,986.526,111.17253561964611,104.99005067283979,6.182484946806326,Heavy Cut > 2.0 m
988.865,986.526,111.22205089207728,105.0715808893168,6.150470002760471,Heavy Cut > 2.0 m
989.865,986.526,111.27156616450844,105.16988440974026,6.10168175476818,Heavy Cut > 2.0 m
990.865,986.526,111.32108143693961,105.29079933897104,6.030282097968566,Heavy Cut > 2.0 m
991.865,986.526,111.3695456443354,105.43274859537762,5.936797048957786,Heavy Cut > 2.0 m
992.865,986.526,111.27142919332498,105.5881414910196,5.683287702305378,Heavy Cut > 2.0 m
993.865,986.526,111.06185977627203,105.7561463289246,5.305713447347429,Heavy Cut > 2.0 m
994.865,986.526,110.86332920590212,105.94596930742219,4.91735989847993,Heavy Cut > 2.0 m
995.865,986.526,110.66479863553222,106.16655366738931,4.498244968142913,Heavy Cut > 2.0 m
996.865,986.526,110.66616302849275,106.42738987129957,4.2387731571931795,Heavy Cut > 2.0 m
997.865,986.526,110.31563178206974,106.73783286639456,3.5777989156751886,Heavy Cut > 2.0 m
998.865,986.526,109.94393857589024,107.08089815552425,2.8630404203659907,Heavy Cut > 2.0 m
999.865,986.526,109.57224536971074,107.3806573111588,2.191588058551943,Heavy Cut > 2.0 m
1000.865,986.526,108.89518034011788,107.5305276895704,1.3646526505474696,Moderate Cut 1.0-2.0 m
1001.865,986.526,107.85893472593527,107.492679018725,0.36625570721027145,Light Cut 0.3-1.0 m
1002.865,986.526,107.07762375401713,107.31087561409274,-0.23325186007561172,Trim / Balance
1003.865,986.526,106.60904535674985,107.02191165737803,-0.4128663006281812,Light Fill 0.3-1.0 m
1004.865,986.526,105.62873027996514,106.65141218049351,-1.0226819005283687,Heavy Fill > 1.0 m
1005.865,986.526,104.50638424485138,106.24762725282093,-1.7412430079695582,Heavy Fill > 1.0 m
1006.865,986.526,103.95554467220649,105.85024143972647,-1.8946967675199886,Heavy Fill > 1.0 m
1007.865,986.526,103.62596851825741,105.45952879583182,-1.8335602775744064,Heavy Fill > 1.0 m
1008.865,986.526,103.32451356678938,105.0779780477676,-1.7534644809782236,Heavy Fill > 1.0 m
1009.865,986.526,103.22478348095345,104.73849956132887,-1.513716080375417,Heavy Fill > 1.0 m
1010.865,986.526,103.1966344238171,104.45065431097834,-1.2540198871612347,Heavy Fill > 1.0 m
1011.865,986.526,103.12665118242425,104.16483818170099,-1.038186999276732,Heavy Fill > 1.0 m
1012.865,986.526,103.01636794455041,103.81949045023512,-0.803122505684712,Light Fill 0.3-1.0 m
1013.865,986.526,102.89084588349371,103.40297501740088,-0.5121291339071661,Light Fill 0.3-1.0 m
1014.865,986.526,102.51771006080278,102.95740413251079,-0.43969407170800423,Light Fill 0.3-1.0 m
1015.865,986.526,102.24639646299708,102.53440621265624,-0.28800974965915316,Trim / Balance
1016.865,986.526,101.73222651572473,102.16371844038326,-0.4314919246585305,Light Fill 0.3-1.0 m
1017.865,986.526,101.29512197085538,101.85110239394731,-0.5559804230919383,Light Fill 0.3-1.0 m
1018.865,986.526,101.00122233931054,101.59142588042403,-0.5902035411134818,Light Fill 0.3-1.0 m
1019.865,986.526,100.53275773449947,101.41381761545568,-0.8810598809562151,Light Fill 0.3-1.0 m
1020.865,986.526,100.12550120530099,101.37677738567808,-1.25127618037709,Heavy Fill > 1.0 m
1021.865,986.526,99.87774458624449,101.47896793008162,-1.601223343837134,Heavy Fill > 1.0 m
1022.865,986.526,99.88000212405055,101.65517044340564,-1.775168319355089,Heavy Fill > 1.0 m
1023.865,986.526,99.89312704750864,101.84970113416422,-1.9565740866555785,Heavy Fill > 1.0 m
1024.865,986.526,100.03250539064531,102.0404309213173,-2.007925530671983,Heavy Fill > 1.0 m
1025.865,986.526,100.01663788921567,102.21943858422085,-2.2028006950051804,Heavy Fill > 1.0 m
1026.865,986.526,99.99946661790143,102.3792496206114,-2.3797830027099707,Heavy Fill > 1.0 m
1027.865,986.526,99.98789012643896,102.50635954098658,-2.5184694145476243,Heavy Fill > 1.0 m
1028.865,986.526,99.99700907886383,102.58613296150561,-2.589123882641786,Heavy Fill > 1.0 m
1029.865,986.526,100.00612803128871,102.6240870016149,-2.6179589703261854,Heavy Fill > 1.0 m
1030.865,986.526,100.01524698371358,102.63610848484734,-2.62086150113376,Heavy Fill > 1.0 m
1031.865,986.526,100.02436593613848,102.62580852544254,-2.6014425893040567,Heavy Fill > 1.0 m
1032.865,986.526,99.995,102.61626181182368,-2.621261811823672,Heavy Fill > 1.0 m
1033.865,986.526,99.995,102.65786737945467,-2.662867379454667,Heavy Fill > 1.0 m
1034.865,986.526,99.995,102.74770189398939,-2.752701893989382,Heavy Fill > 1.0 m
1035.865,986.526,99.995,102.82138708897482,-2.826387088974812,Heavy Fill > 1.0 m
1036.865,986.526,99.976,102.84721559525198,-2.8712155952519822,Heavy Fill > 1.0 m
1037.865,986.526,100.055,102.84522451597444,-2.7902245159744297,Heavy Fill > 1.0 m
1038.865,986.526,100.055,102.83957049354962,-2.7845704935496087,Heavy Fill > 1.0 m
1039.865,986.526,100.055,102.8465412381041,-2.791541238104088,Heavy Fill > 1.0 m
1040.865,986.526,100.055,102.86517511491171,-2.8101751149117007,Heavy Fill > 1.0 m
1041.865,986.526,100.055,102.87921994705817,-2.824219947058168,Heavy Fill > 1.0 m
981.865,987.526,112.69,104.66405310202745,8.025946897972545,Heavy Cut > 2.0 m
982.865,987.526,110.32737414350827,104.67378766194904,5.6535864815592305,Heavy Cut > 2.0 m
983.865,987.526,110.51533794396985,104.69313621681636,5.822201727153498,Heavy Cut > 2.0 m
984.865,987.526,110.66151232280114,104.72265724061987,5.938855082181277,Heavy Cut > 2.0 m
985.865,987.526,110.7103195908663,104.76311702687971,5.947202563986593,Heavy Cut > 2.0 m
986.865,987.526,110.75912685893147,104.81479325560936,5.944333603322107,Heavy Cut > 2.0 m
987.865,987.526,110.80831321600482,104.87750682974911,5.9308063862557105,Heavy Cut > 2.0 m
988.865,987.526,110.85782848843597,104.95155525514815,5.90627323328782,Heavy Cut > 2.0 m
989.865,987.526,110.90734376086715,105.04086254617557,5.866481214691575,Heavy Cut > 2.0 m
990.865,987.526,110.95685903329831,105.1527701795673,5.804088853731017,Heavy Cut > 2.0 m
991.865,987.526,110.97416542420287,105.29087348544482,5.683291938758046,Heavy Cut > 2.0 m
992.865,987.526,110.77792193277003,105.45196778073154,5.325954152038491,Heavy Cut > 2.0 m
993.865,987.526,110.55254946605527,105.63268143086034,4.9198680351949236,Heavy Cut > 2.0 m
994.865,987.526,110.35401889568537,105.83476826902333,4.519250626662043,Heavy Cut > 2.0 m
995.865,987.526,110.22768843798707,106.06196113577154,4.1657273022155294,Heavy Cut > 2.0 m
996.865,987.526,110.28186298624172,106.32216851349678,3.9596944727449426,Heavy Cut > 2.0 m
997.865,987.526,110.0334081944281,106.6250004160859,3.408407778342209,Heavy Cut > 2.0 m
998.865,987.526,109.64182458618507,106.94658786636082,2.6952367198242513,Heavy Cut > 2.0 m
999.865,987.526,108.88141781476456,107.18361055839804,1.6978072563665165,Moderate Cut 1.0-2.0 m
1000.865,987.526,107.63518693571447,107.19004784740807,0.44513908830640503,Light Cut 0.3-1.0 m
1001.865,987.526,106.64336790701658,106.92542216515118,-0.2820542581345933,Trim / Balance
1002.865,987.526,105.65118295205706,106.50609423958447,-0.8549112875274147,Light Fill 0.3-1.0 m
1003.865,987.526,104.63707445897109,106.06240280203598,-1.4253283430648906,Heavy Fill > 1.0 m
1004.865,987.526,103.65764997477305,105.6411503677432,-1.983500392970143,Heavy Fill > 1.0 m
1005.865,987.526,102.80690516781252,105.2465343394345,-2.439629171621988,Heavy Fill > 1.0 m
1006.865,987.526,102.46663109234882,104.8789319586443,-2.4123008662954817,Heavy Fill > 1.0 m
1007.865,987.526,102.34545721075108,104.52342536808796,-2.1779681573368777,Heavy Fill > 1.0 m
1008.865,987.526,102.51010745803023,104.17191986058782,-1.6618124025575867,Heavy Fill > 1.0 m
1009.865,987.526,102.60108023920989,103.85577263761516,-1.2546923984052682,Heavy Fill > 1.0 m
1010.865,987.526,102.55685777246035,103.60174404194275,-1.0448862694824044,Heavy Fill > 1.0 m
1011.865,987.526,102.46710728346777,103.3745430316315,-0.907435748163735,Light Fill 0.3-1.0 m
1012.865,987.526,102.35682404559392,103.10238211069519,-0.7455580651012639,Light Fill 0.3-1.0 m
1013.865,987.526,102.23793547850653,102.74920086943393,-0.5112653909274059,Light Fill 0.3-1.0 m
1014.865,987.526,102.07813830448426,102.35035523001974,-0.2722169255354885,Trim / Balance
1015.865,987.526,101.61872813163258,101.97687144814402,-0.3581433165114447,Light Fill 0.3-1.0 m
1016.865,987.526,101.10455818436027,101.6876837208201,-0.583125536459832,Light Fill 0.3-1.0 m
1017.865,987.526,100.60526347669597,101.50820141298504,-0.9029379362890779,Light Fill 0.3-1.0 m
1018.865,987.526,100.34350698570435,101.42386651920944,-1.0803595335050886,Heavy Fill > 1.0 m
1019.865,987.526,99.9876217588572,101.42158366461487,-1.4339619057576698,Heavy Fill > 1.0 m
1020.865,987.526,99.87633494190847,101.5138337846997,-1.6374988427912314,Heavy Fill > 1.0 m
1021.865,987.526,99.88157128552207,101.68547501105056,-1.8039037255284853,Heavy Fill > 1.0 m
1022.865,987.526,99.88917578490283,101.88731316051594,-1.998137375613112,Heavy Fill > 1.0 m
1023.865,987.526,99.90584624886283,102.08048645116185,-2.1746402022990168,Heavy Fill > 1.0 m
1024.865,987.526,100.0221419522369,102.24994752361184,-2.227805571374944,Heavy Fill > 1.0 m
1025.865,987.526,100.00497068092264,102.39393207730174,-2.388961396379102,Heavy Fill > 1.0 m
1026.865,987.526,99.98779940960839,102.51598245556102,-2.5281830459526304,Heavy Fill > 1.0 m
1027.865,987.526,99.99138127909083,102.61433577181722,-2.622954492726393,Heavy Fill > 1.0 m
1028.865,987.526,100.0005002315157,102.67496601553356,-2.6744657840178547,Heavy Fill > 1.0 m
1029.865,987.526,100.00961918394059,102.69321520254223,-2.683596018601648,Heavy Fill > 1.0 m
1030.865,987.526,100.01873813636547,102.68448774072141,-2.6657496043559377,Heavy Fill > 1.0 m
1031.865,987.526,99.995,102.65982642707053,-2.6648264270705226,Heavy Fill > 1.0 m
1032.865,987.526,99.995,102.63770658524679,-2.642706585246785,Heavy Fill > 1.0 m
1033.865,987.526,99.995,102.65916145542536,-2.664161455425358,Heavy Fill > 1.0 m
1034.865,987.526,99.995,102.73062485072728,-2.7356248507272767,Heavy Fill > 1.0 m
1035.865,987.526,99.995,102.80169821792724,-2.8066982179272344,Heavy Fill > 1.0 m
1036.865,987.526,99.995,102.83404605882019,-2.8390460588201876,Heavy Fill > 1.0 m
1037.865,987.526,99.976,102.83769735861014,-2.8616973586101437,Heavy Fill > 1.0 m
1038.865,987.526,100.055,102.83707387273319,-2.7820738727331786,Heavy Fill > 1.0 m
1039.865,987.526,100.055,102.85178853116555,-2.7967885311655465,Heavy Fill > 1.0 m
1040.865,987.526,100.055,102.88037466632298,-2.825374666322972,Heavy Fill > 1.0 m
1041.865,987.526,100.055,102.90111968070072,-2.84611968070071,Heavy Fill > 1.0 m
981.865,988.526,112.69,104.6049331040562,8.085066895943797,Heavy Cut > 2.0 m
982.865,988.526,112.69,104.60846791555872,8.081532084441278,Heavy Cut > 2.0 m
983.865,988.526,110.08896053558581,104.61655345114248,5.472407084443333,Heavy Cut > 2.0 m
984.865,988.526,110.2769243360474,104.63204071690132,5.644883619146086,Heavy Cut > 2.0 m
985.865,988.526,110.3467439503791,104.65837030104265,5.688373649336455,Heavy Cut > 2.0 m
986.865,988.526,110.39555121844427,104.69712588313882,5.698425335305444,Heavy Cut > 2.0 m
987.865,988.526,110.44435848650944,104.74813325685719,5.696225229652256,Heavy Cut > 2.0 m
988.865,988.526,110.49360608479468,104.81113742507294,5.682468659721735,Heavy Cut > 2.0 m
989.865,988.526,110.54312135722586,104.88810544987695,5.655015907348911,Heavy Cut > 2.0 m
990.865,988.526,110.59263662965702,104.9849155342018,5.607721095455219,Heavy Cut > 2.0 m
991.865,988.526,110.50951838233098,105.10857194410285,5.400946438228132,Heavy Cut > 2.0 m
992.865,988.526,110.35263487650712,105.26229492474192,5.090339951765202,Heavy Cut > 2.0 m
993.865,988.526,110.11367811809869,105.4442497282164,4.669428389882285,Heavy Cut > 2.0 m
994.865,988.526,109.84470858546861,105.64902400067933,4.1956845847892765,Heavy Cut > 2.0 m
995.865,988.526,109.90304278973798,105.86870577477066,4.034337014967321,Heavy Cut > 2.0 m
996.865,988.526,109.86341584156712,106.10002601922623,3.7633898223408835,Heavy Cut > 2.0 m
997.865,988.526,109.6022146608031,106.34346163373706,3.258753027066035,Heavy Cut > 2.0 m
998.865,988.526,108.75529327975825,106.56877057538833,2.1865227043699207,Heavy Cut > 2.0 m
999.865,988.526,107.01700962849208,106.67892889862368,0.33808072986839477,Light Cut 0.3-1.0 m
1000.865,988.526,106.04965638458013,106.54987534832902,-0.5002189637488925,Light Fill 0.3-1.0 m
1001.865,988.526,105.09320474169039,106.15388122618666,-1.0606764844962697,Heavy Fill > 1.0 m
1002.865,988.526,104.09850412996126,105.60785030511661,-1.5093461751553576,Heavy Fill > 1.0 m
1003.865,988.526,103.0806045879306,105.064535550904,-1.9839309629734032,Heavy Fill > 1.0 m
1004.865,988.526,102.32205020823177,104.6006379698447,-2.2785877616129255,Heavy Fill > 1.0 m
1005.865,988.526,102.11803395038746,104.2161026364972,-2.098068686109741,Heavy Fill > 1.0 m
1006.865,988.526,102.07995246288343,103.88524213811675,-1.8052896752333254,Heavy Fill > 1.0 m
1007.865,988.526,101.98922130711884,103.57529783520343,-1.5860765280845897,Heavy Fill > 1.0 m
1008.865,988.526,101.98540930422439,103.26469719643305,-1.2792878922086572,Heavy Fill > 1.0 m
1009.865,988.526,101.97580284347549,102.97715095857568,-1.0013481151001855,Heavy Fill > 1.0 m
1010.865,988.526,101.8978710224784,102.75092081495481,-0.853049792476412,Light Fill 0.3-1.0 m
1011.865,988.526,101.8075633845113,102.5701874356138,-0.762624051102506,Light Fill 0.3-1.0 m
1012.865,988.526,101.69134679423173,102.37203634732246,-0.6806895530907298,Light Fill 0.3-1.0 m
1013.865,988.526,101.56708254953625,102.11657546124927,-0.549492911713017,Light Fill 0.3-1.0 m
1014.865,988.526,101.32238909318721,101.83624188532653,-0.5138527921393177,Light Fill 0.3-1.0 m
1015.865,988.526,100.86198938622842,101.60729576938246,-0.7453063831540447,Light Fill 0.3-1.0 m
1016.865,988.526,100.40158967926962,101.4863275155003,-1.084737836230687,Heavy Fill > 1.0 m
1017.865,988.526,99.96377641290272,101.47563607465943,-1.5118596617567164,Heavy Fill > 1.0 m
1018.865,988.526,99.87201961899396,101.52875500919984,-1.6567353902058812,Heavy Fill > 1.0 m
1019.865,988.526,99.87790410338,101.61233441874083,-1.7344303153608251,Heavy Fill > 1.0 m
1020.865,988.526,99.8831404469936,101.73875603925327,-1.8556155922596815,Heavy Fill > 1.0 m
1021.865,988.526,99.88837679060718,101.90784099496668,-2.019464204359494,Heavy Fill > 1.0 m
1022.865,988.526,99.90189498625703,102.08994635981475,-2.1880513735577125,Heavy Fill > 1.0 m
1023.865,988.526,100.0270709240744,102.26202335690152,-2.2349524328271286,Heavy Fill > 1.0 m
1024.865,988.526,100.01047474394386,102.41272957927504,-2.4022548353311777,Heavy Fill > 1.0 m
1025.865,988.526,99.99330347262962,102.53540398334266,-2.542100510713041,Heavy Fill > 1.0 m
1026.865,988.526,99.98575347931781,102.63229310458456,-2.6465396252667546,Heavy Fill > 1.0 m
1027.865,988.526,99.9948724317427,102.70801298916987,-2.7131405574271668,Heavy Fill > 1.0 m
1028.865,988.526,100.00399138416759,102.75306820386834,-2.749076819700747,Heavy Fill > 1.0 m
1029.865,988.526,100.01311033659246,102.75677394425887,-2.743663607666406,Heavy Fill > 1.0 m
1030.865,988.526,100.02222928901733,102.73109297065574,-2.7088636816384053,Heavy Fill > 1.0 m
1031.865,988.526,100.038,102.69238585522763,-2.6543858552276305,Heavy Fill > 1.0 m
1032.865,988.526,99.995,102.65763995147596,-2.6626399514759527,Heavy Fill > 1.0 m
1033.865,988.526,99.995,102.65938727111808,-2.6643872711180734,Heavy Fill > 1.0 m
1034.865,988.526,99.995,102.71141913503746,-2.716419135037455,Heavy Fill > 1.0 m
1035.865,988.526,99.995,102.78077190746666,-2.7857719074666534,Heavy Fill > 1.0 m
1036.865,988.526,99.995,102.82542560901905,-2.830425609019045,Heavy Fill > 1.0 m
1037.865,988.526,99.976,102.84069407321653,-2.8646940732165262,Heavy Fill > 1.0 m
1038.865,988.526,100.055,102.84619724810278,-2.791197248102776,Heavy Fill > 1.0 m
1039.865,988.526,100.055,102.86342354230588,-2.8084235423058743,Heavy Fill > 1.0 m
1040.865,988.526,100.055,102.89480996396678,-2.839809963966772,Heavy Fill > 1.0 m
1041.865,988.526,100.055,102.91879411365703,-2.863794113657022,Heavy Fill > 1.0 m
981.865,989.526,112.69,104.53778317059522,8.152216829404779,Heavy Cut > 2.0 m
982.865,989.526,109.784,104.53795606309637,5.246043936903632,Heavy Cut > 2.0 m
983.865,989.526,109.66258312720178,104.538087746814,5.124495380387785,Heavy Cut > 2.0 m
984.865,989.526,109.85054692766336,104.54029788752686,5.3102490401364975,Heavy Cut > 2.0 m
985.865,989.526,109.98316830989194,104.54979430727482,5.433374002617114,Heavy Cut > 2.0 m
986.865,989.526,110.03197557795707,104.57093282955191,5.461042748405163,Heavy Cut > 2.0 m
987.865,989.526,110.08078284602226,104.60491663705795,5.475866208964305,Heavy Cut > 2.0 m
988.865,989.526,110.12959011408742,104.65163205230962,5.477958061777798,Heavy Cut > 2.0 m
989.865,989.526,110.17889895358456,104.71154941057395,5.467349543010613,Heavy Cut > 2.0 m
990.865,989.526,110.20175484628294,104.78782246608233,5.413932380200606,Heavy Cut > 2.0 m
991.865,989.526,110.0448713404591,104.88766021772301,5.157211122736086,Heavy Cut > 2.0 m
992.865,989.526,109.88798783463525,105.01895188105321,4.869035953582042,Heavy Cut > 2.0 m
993.865,989.526,109.7311043288114,105.18458679282813,4.54651753598327,Heavy Cut > 2.0 m
994.865,989.526,109.59392474845536,105.37834899720187,4.215575751253496,Heavy Cut > 2.0 m
995.865,989.526,109.49127020696803,105.58257056694235,3.9086996400256737,Heavy Cut > 2.0 m
996.865,989.526,109.44496869689253,105.77647913458532,3.668489562307215,Heavy Cut > 2.0 m
997.865,989.526,108.33674161784867,105.943762509196,2.3929791086526677,Heavy Cut > 2.0 m
998.865,989.526,106.81325295527242,106.05192529040849,0.7613276648639271,Light Cut 0.3-1.0 m
999.865,989.526,105.39866963014921,106.0303024494961,-0.6316328193468905,Light Fill 0.3-1.0 m
1000.865,989.526,104.46412583344576,105.79823343917728,-1.3341076057315178,Heavy Fill > 1.0 m
1001.865,989.526,103.52958203674233,105.33758811392502,-1.8080060771826965,Heavy Fill > 1.0 m
1002.865,989.526,102.54203425892076,104.72954820294817,-2.187513944027401,Heavy Fill > 1.0 m
1003.865,989.526,102.07776477331535,104.1108840758794,-2.033119302564046,Heavy Fill > 1.0 m
1004.865,989.526,101.7794455703303,103.59165609399378,-1.812210523663481,Heavy Fill > 1.0 m
1005.865,989.526,101.57884054545924,103.20552953147907,-1.626688986019829,Heavy Fill > 1.0 m
1006.865,989.526,101.54075905795523,102.92147590855703,-1.3807168506018002,Heavy Fill > 1.0 m
1007.865,989.526,101.50267757045121,102.67876924720855,-1.1760916767573377,Heavy Fill > 1.0 m
1008.865,989.526,101.52275326233737,102.43166160668389,-0.9089083443465142,Light Fill 0.3-1.0 m
1009.865,989.526,101.44158132658356,102.194477606421,-0.7528962798374437,Light Fill 0.3-1.0 m
1010.865,989.526,101.27279760946833,102.01305382349638,-0.7402562140280509,Light Fill 0.3-1.0 m
1011.865,989.526,101.14643991725961,101.88915372063204,-0.7427138033724248,Light Fill 0.3-1.0 m
1012.865,989.526,101.03571686551138,101.78064462857728,-0.7449277630659026,Light Fill 0.3-1.0 m
1013.865,989.526,100.92499381376314,101.66254546012101,-0.737551646357872,Light Fill 0.3-1.0 m
1014.865,989.526,100.60613920020671,101.562830613786,-0.9566914135792928,Light Fill 0.3-1.0 m
1015.865,989.526,100.14573949324792,101.53303517988499,-1.3872956866370743,Heavy Fill > 1.0 m
1016.865,989.526,99.86539520554388,101.59145137260654,-1.7260561670626657,Heavy Fill > 1.0 m
1017.865,989.526,99.8724713776504,101.70479547581425,-1.832324098163852,Heavy Fill > 1.0 m
1018.865,989.526,99.87947326485153,101.81470100974445,-1.9352277448929271,Heavy Fill > 1.0 m
1019.865,989.526,99.88470960846513,101.8971866715298,-2.012477063064665,Heavy Fill > 1.0 m
1020.865,989.526,99.88994595207872,101.98689562889348,-2.0969496768147593,Heavy Fill > 1.0 m
1021.865,989.526,99.89794372365122,102.11173519712523,-2.2137914734740036,Heavy Fill > 1.0 m
1022.865,989.526,99.91461418761122,102.25675182891096,-2.3421376412997432,Heavy Fill > 1.0 m
1023.865,989.526,100.01597880696508,102.40268241467606,-2.3867036077109844,Heavy Fill > 1.0 m
1024.865,989.526,99.99880753565083,102.537749622653,-2.5389420870021695,Heavy Fill > 1.0 m
1025.865,989.526,99.9816362643366,102.64869911467039,-2.6670628503337923,Heavy Fill > 1.0 m
1026.865,989.526,99.98924463196967,102.73050011235847,-2.7412554803888014,Heavy Fill > 1.0 m
1027.865,989.526,99.99836358439458,102.78921906993605,-2.7908554855414707,Heavy Fill > 1.0 m
